airport_id,airport_name,city,country,iata,icao,latitude,longitude,timezone
5665,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,GGOV,11.894800186157227,-15.65369987487793,Africa/Bissau
5669,Smara Airport,Smara,Western Sahara,SMW,GMMA,26.7318,-11.6847,Africa/El_Aaiun
5670,Dakhla Airport,Dakhla,Western Sahara,VIL,GMMH,23.7183,-15.932,Africa/El_Aaiun
5671,Mogador Airport,Essadouira,Morocco,ESU,GMMI,31.3974990845,-9.6816701889,Africa/Casablanca
5672,Hassan I Airport,El Aaiún,Western Sahara,EUN,GMML,27.151699,-13.2192,Africa/El_Aaiun
5673,Nador International Airport,El Aroui,Morocco,NDR,GMMW,34.988800048799995,-3.0282099247,Africa/Casablanca
5674,Praia International Airport,"Praia, Santiago Island",Cape Verde,RAI,GVNP,14.924500465393066,-23.493499755859375,Atlantic/Cape_Verde
5675,São Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,SFL,GVSF,14.8850002289,-24.4799995422,Atlantic/Cape_Verde
5676,Baco Airport,Baco,Ethiopia,BCO,HABC,5.78287,36.562,Africa/Addis_Ababa
5677,Beica Airport,Beica,Ethiopia,BEI,HABE,9.38638973236084,34.52190017700195,Africa/Addis_Ababa
5678,Combolcha Airport,Dessie,Ethiopia,DSE,HADC,11.082500457763672,39.71139907836914,Africa/Addis_Ababa
5679,Dembidollo Airport,Dembidollo,Ethiopia,DEM,HADD,8.553999900817871,34.858001708984375,Africa/Addis_Ababa
5680,Gode Airport,Gode,Ethiopia,GDE,HAGO,5.93513011932,43.5786018372,Africa/Addis_Ababa
5681,Gore Airport,Gore,Ethiopia,GOR,HAGR,8.1614,35.5529,Africa/Addis_Ababa
5682,Kabri Dehar Airport,Kabri Dehar,Ethiopia,ABK,HAKD,6.734,44.252998,Africa/Addis_Ababa
5683,Mizan Teferi Airport,Mizan Teferi,Ethiopia,MTF,HAMT,6.9571,35.5547,Africa/Addis_Ababa
5684,Tippi Airport,Tippi,Ethiopia,TIE,HATP,7.2024,35.415,Africa/Addis_Ababa
5685,Alula Airport,Alula,Somalia,ALU,HCMA,11.9582,50.748,Africa/Mogadishu
5686,Bosaso Airport,Bosaso,Somalia,BSA,HCMF,11.275300025939941,49.14939880371094,Africa/Mogadishu
5687,Aden Adde International Airport,Mogadishu,Somalia,MGQ,HCMM,2.0144400596618652,45.3046989440918,Africa/Mogadishu
5688,Galcaio Airport,Galcaio,Somalia,GLK,HCMR,6.78082990646,47.45470047,Africa/Mogadishu
5689,Burao Airport,Burao,Somalia,BUO,HCMV,9.5275,45.5549,Africa/Mogadishu
5690,El Arish International Airport,El Arish,Egypt,AAC,HEAR,31.073299408,33.8358001709,Africa/Cairo
5691,Assiut International Airport,Asyut,Egypt,ATZ,HEAT,27.0464992523,31.0119991302,Africa/Cairo
5692,Amboseli Airport,Amboseli National Park,Kenya,ASV,HKAM,-2.645050048828125,37.25310134887695,Africa/Nairobi
5693,Lokichoggio Airport,Lokichoggio,Kenya,LKG,HKLK,4.20412015914917,34.348201751708984,Africa/Nairobi
5694,Malindi Airport,Malindi,Kenya,MYD,HKML,-3.2293100357055664,40.10169982910156,Africa/Nairobi
5695,Nanyuki Airport,Nanyuki,Kenya,NYK,HKNY,-0.06239889934659004,37.04100799560547,Africa/Nairobi
5696,Gardabya Airport,Sirt,Libya,SRX,HLGD,31.063499450699997,16.5949993134,Africa/Tripoli
5697,Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,HLGN,31.861,23.907,Africa/Tripoli
5698,Mitiga Airport,Tripoli,Libya,MJI,HLLM,32.894100189208984,13.276000022888184,Africa/Tripoli
5699,La Abraq Airport,Al Bayda',Libya,LAQ,HLLQ,32.788700103759766,21.96430015563965,Africa/Tripoli
5700,Atbara Airport,Atbara,Sudan,ATB,HSAT,17.710344314575195,34.0570182800293,Africa/Khartoum
5701,Nyala Airport,Nyala,Sudan,UYL,HSNN,12.053500175476074,24.956199645996094,Africa/Khartoum
5702,Port Sudan New International Airport,Port Sudan,Sudan,PZU,HSPN,19.4335994720459,37.234100341796875,Africa/Khartoum
5703,Bukoba Airport,Bukoba,Tanzania,BKZ,HTBU,-1.332,31.8212,Africa/Dar_es_Salaam
5704,Kigoma Airport,Kigoma,Tanzania,TKQ,HTKA,-4.8862,29.6709,Africa/Dar_es_Salaam
5705,Lindi Airport,Lindi,Tanzania,LDI,HTLI,-9.85111,39.757801,Africa/Dar_es_Salaam
5706,Musoma Airport,Musoma,Tanzania,MUZ,HTMU,-1.503,33.8021,Africa/Dar_es_Salaam
5707,Shinyanga Airport,Shinyanga,Tanzania,SHY,HTSY,-3.6093,33.5035,Africa/Dar_es_Salaam
5708,Tabora Airport,Tabora,Tanzania,TBO,HTTB,-5.076389789581299,32.83330154418945,Africa/Dar_es_Salaam
5709,Arua Airport,Arua,Uganda,RUA,HUAR,3.049999952316284,30.91699981689453,Africa/Kampala
5710,Gulu Airport,Gulu,Uganda,ULU,HUGU,2.8055601119995117,32.27180099487305,Africa/Kampala
5711,Diu Airport,Diu,India,DIU,VA1P,20.71310043334961,70.92109680175781,Asia/Calcutta
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.449100494384766,-98.42179870605469,America/Chicago
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.535499572753906,-84.19450378417969,America/New_York
5716,Athens Ben Epps Airport,Athens,United States,AHN,KAHN,33.94860076904297,-83.32630157470703,America/New_York
5717,Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.8399009705,-105.990997314,America/Denver
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.557098388671875,-92.40029907226562,America/Chicago
5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,America/Los_Angeles
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.0780983,-83.56030273,America/New_York
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.91400146,-97.15470123,America/Chicago
5722,Bradford Regional Airport,Bradford,United States,BFD,KBFD,41.8031005859375,-78.64009857177734,America/New_York
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,America/Denver
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.787300109899995,-81.1241989136,America/New_York
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.258800506591797,-81.46649932861328,America/New_York
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.783199310302734,-91.12550354003906,America/Chicago
5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78020096,-124.2369995,America/Los_Angeles
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.22529983520508,-89.57080078125,America/Chicago
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.25080108642578,-84.47239685058594,America/New_York
5730,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.2966003418,-80.2281036377,America/New_York
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.120201110839844,-123.5,America/Los_Angeles
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.168399810791016,-88.48909759521484,America/New_York
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.76340103149414,-99.9655990600586,America/Chicago
5734,DuBois Regional Airport,Du Bois,United States,DUJ,KDUJ,41.17829895,-78.8986969,America/New_York
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.86579895019531,-91.48429870605469,America/Chicago
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82490158081055,-115.79199981689453,America/Los_Angeles
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.67610168457031,-70.95690155029297,America/New_York
5738,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.9911994934082,-78.88030242919922,America/New_York
5739,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,America/Denver
5740,Central Nebraska Regional Airport,Grand Island,United States,GRI,KGRI,40.967498779296875,-98.30960083007812,America/Chicago
5741,Memorial Field,Hot Springs,United States,HOT,KHOT,34.47800064086914,-93.09619903564453,America/Chicago
5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,America/New_York
5743,Kili Airport,Kili Island,Marshall Islands,KIO,Q51,5.644515,169.119507,Pacific/Majuro
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09349822998047,-92.5448989868164,America/Chicago
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,America/Chicago
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209945678711,-105.67500305175781,America/Denver
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,America/New_York
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,America/Chicago
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.626098632799994,-72.30419921880001,America/New_York
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,America/Los_Angeles
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.121700286865234,-76.29609680175781,America/New_York
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.04930114746094,-109.46700286865234,America/Denver
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.326698303222656,-79.20040130615234,America/New_York
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,America/New_York
5755,Frank Wiley Field,Miles City,United States,MLS,KMLS,46.428001403808594,-105.88600158691406,America/Denver
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,America/Chicago
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.41709899902344,-124.24600219726562,America/Los_Angeles
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,America/Chicago
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.467100143432617,-89.33709716796875,America/Chicago
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,America/Denver
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,America/Chicago
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,America/New_York
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,America/New_York
5764,Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.378501892089844,-75.96520233154297,America/New_York
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888305664,-89.46749877929688,America/Chicago
5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,America/Denver
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,America/New_York
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,America/Los_Angeles
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,America/Denver
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38529968261719,-74.2061996459961,America/New_York
5771,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,America/Chicago
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,America/Los_Angeles
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,America/Chicago
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,America/Chicago
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.91850280761719,America/Chicago
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.782499313354492,-83.27670288085938,America/New_York
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982421875,-107.95099639892578,America/Denver
5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,America/Los_Angeles
5780,Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.154701232910156,33.49610137939453,Asia/Nicosia
5781,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,LELO,42.4609534888,-2.32223510742,Europe/Madrid
5782,Île d'Yeu Airport,Île d'Yeu,France,IDY,LFEY,46.71860122680664,-2.3911099433898926,Europe/Paris
5783,Angers-Loire Airport,Angers/Marcé,France,ANE,LFJR,47.560299,-0.312222,Europe/Paris
5786,La Môle Airport,La Môle,France,LTT,LFTZ,43.205399,6.482,Europe/Paris
5787,Syros Airport,Syros Island,Greece,JSY,LGSO,37.4227981567,24.950899124099998,Europe/Athens
5788,Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,Europe/Budapest
5789,Győr-Pér International Airport,Győr,Hungary,,LHPR,47.624401,17.813601,Europe/Budapest
5790,Sármellék International Airport,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,Europe/Budapest
5791,Aosta Airport,Aosta,Italy,AOT,LIMW,45.738499,7.36872,Europe/Rome
5792,Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,LIRI,40.620399,14.9113,Europe/Rome
5793,Corvo Airport,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,Atlantic/Azores
5794,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,44.94139862060547,17.297500610351562,Europe/Sarajevo
5795,Uşak Airport,Usak,Turkey,USQ,LTBO,38.68149948120117,29.47170066833496,Europe/Istanbul
5796,Kars Airport,Kars,Turkey,KSY,LTCF,40.562198638916016,43.1150016784668,Europe/Istanbul
5797,Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,LTCH,37.09429931640625,38.84709930419922,Europe/Istanbul
5798,Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,LTCN,37.5388259888,36.9535217285,Europe/Istanbul
5799,Ağrı Airport,Agri,Turkey,AJI,LTCO,39.654541015625,43.025978088378906,Europe/Istanbul
5800,Adıyaman Airport,Adiyaman,Turkey,ADF,LTCP,37.7313995361,38.4688987732,Europe/Istanbul
5801,Süleyman Demirel International Airport,Isparta,Turkey,ISE,LTFC,37.8554000854,30.368400573699997,Europe/Istanbul
5802,Balıkesir Körfez Airport,Balikesir Korfez,Turkey,EDO,LTFD,39.554599762,27.0137996674,Europe/Istanbul
5803,Samsun Çarşamba Airport,Samsun,Turkey,SZF,LTFH,41.254501,36.567101,Europe/Istanbul
5806,Žilina Airport,Žilina,Slovakia,ILZ,LZZI,49.231498718299996,18.6135005951,Europe/Bratislava
5807,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,MBGT,21.444499969482422,-71.14230346679688,America/Grand_Turk
5808,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,MBMC,21.82602,-71.8025,America/Grand_Turk
5809,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,MBSY,21.333000183099998,-71.1999969482,America/Grand_Turk
5810,Samaná El Catey International Airport,Samana,Dominican Republic,AZS,MDCY,19.2670001984,-69.7419967651,America/Santo_Domingo
5811,La Isabela International Airport,La Isabela,Dominican Republic,JBQ,MDJB,18.572500228881836,-69.98560333251953,America/Santo_Domingo
5812,Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,MGPB,15.7309,-88.583801,America/Guatemala
5813,Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,MGQZ,14.8656,-91.501999,America/Guatemala
5814,Utirik Airport,Utirik Island,Marshall Islands,UTK,03N,11.222,169.852005,Pacific/Majuro
5831,Ahuas Airport,Ahuas,Honduras,AHS,MHAH,15.4722,-84.352203,America/Tegucigalpa
5832,Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,MHPL,15.2622,-83.781197,America/Tegucigalpa
5833,Mili Island Airport,Mili Island,Marshall Islands,MIJ,MLIP,6.08333,171.733002,Pacific/Majuro
5834,Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,MMCY,20.546,-100.887001,America/Mexico_City
5835,Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,MMDA,25.053800582886,-111.61499786377,America/Mazatlan
5836,Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,MMGR,28.0261,-114.024002,America/Tijuana
5837,El Lencero Airport,Jalapa,Mexico,JAL,MMJA,19.4750995636,-96.7975006104,America/Mexico_City
5838,Alonso Valderrama Airport,Chitré,Panama,CTD,MPCE,7.987840175628662,-80.40969848632812,America/Panama
5839,Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,MPEJ,9.356639862060547,-79.86740112304688,America/Panama
5840,Jaqué Airport,Jaqué,Panama,JQE,MPJE,7.51777982711792,-78.1572036743164,America/Panama
5841,Captain Ramon Xatruch Airport,La Palma,Panama,PLP,MPLP,8.406669616699219,-78.1417007446289,America/Panama
5842,Aerotortuguero Airport,Roxana,Costa Rica,TTQ,MRAO,10.42,-83.6095,America/Costa_Rica
5843,Barra del Colorado Airport,Pococi,Costa Rica,BCL,MRBC,10.768699645996094,-83.58560180664062,America/Costa_Rica
5844,Cabo Velas Airport,Nicoya,Costa Rica,,MRCV,10.355699539185,-85.852897644043,America/Costa_Rica
5845,Islita Airport,Nandayure,Costa Rica,PBP,MRIA,9.856109619140625,-85.37079620361328,America/Costa_Rica
5847,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,MRPJ,8.533329963684082,-83.30000305175781,America/Costa_Rica
5848,Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,MRPV,9.957050323486328,-84.13980102539062,America/Costa_Rica
5849,(Duplicate) Playa Samara Airport,Playa Samara,Costa Rica,,MRSR,9.87,-85.48,America/Costa_Rica
5850,Jérémie Airport,Jeremie,Haiti,JEE,MTJE,18.66309928894043,-74.17030334472656,America/Port-au-Prince
5851,Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,MTPX,19.9335994720459,-72.84860229492188,America/Port-au-Prince
5852,Cayo Coco Airport,Cayo Coco,Cuba,,MUOC,22.513200759900002,-78.51100158690001,America/Havana
5853,Alberto Delgado Airport,Trinidad,Cuba,TND,MUTD,21.788299560546875,-79.99720001220703,America/Havana
5856,Congo Town Airport,Andros,Bahamas,COX,MYAK,24.158701,-77.589798,America/Nassau
5857,Arthur's Town Airport,Arthur's Town,Bahamas,ATC,MYCA,24.6294,-75.673797,America/Nassau
5858,New Bight Airport,Cat Island,Bahamas,TBI,MYCB,24.3153,-75.452301,America/Nassau
5859,Colonel Hill Airport,Colonel Hill,Bahamas,CRI,MYCI,22.745599746699998,-74.1824035645,America/Nassau
5860,Nassau Paradise Island Airport,Nassau,Bahamas,PID,MYPI,25.08300018310547,-77.30000305175781,America/Nassau
5861,Enua Airport,Atiu Island,Cook Islands,AIU,NCAT,-19.96780014038086,-158.11900329589844,Pacific/Rarotonga
5862,Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,NCMG,-21.895986557006836,-157.9066619873047,Pacific/Rarotonga
5863,Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,NCMH,-10.376700401306152,-161.0019989013672,Pacific/Rarotonga
5864,Mauke Airport,Mauke Island,Cook Islands,MUK,NCMK,-20.13610076904297,-157.34500122070312,Pacific/Rarotonga
5865,Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,NCMR,-19.842500686645508,-157.7030029296875,Pacific/Rarotonga
5866,Tongareva Airport,Penrhyn Island,Cook Islands,PYE,NCPY,-9.01436996459961,-158.03240966796875,Pacific/Rarotonga
5867,Cicia Airport,Cicia,Fiji,ICI,NFCI,-17.7432994843,-179.341995239,Pacific/Fiji
5868,Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,NFFO,-17.7779006958,177.197006226,Pacific/Fiji
5869,Vunisea Airport,Vunisea,Fiji,KDV,NFKD,-19.058099746699998,178.156997681,Pacific/Fiji
5870,Mana Island Airport,Mana Island,Fiji,MNF,NFMA,-17.6730995178,177.098007202,Pacific/Fiji
5871,Moala Airport,Moala,Fiji,MFJ,NFMO,-18.566699981699998,179.951004028,Pacific/Fiji
5872,Ngau Airport,Ngau,Fiji,NGI,NFNG,-18.115600585899998,179.339996338,Pacific/Fiji
5873,Lakeba Island Airport,Lakeba Island,Fiji,LKB,NFNK,-18.1991996765,-178.817001343,Pacific/Fiji
5874,Labasa Airport,Lambasa,Fiji,LBS,NFNL,-16.466699600219727,179.33999633789062,Pacific/Fiji
5875,Matei Airport,Matei,Fiji,TVU,NFNM,-16.6905994415,-179.876998901,Pacific/Fiji
5876,Koro Island Airport,Koro Island,Fiji,KXF,NFNO,-17.3458003998,179.42199707,Pacific/Fiji
5877,Rotuma Airport,Rotuma,Fiji,RTA,NFNR,-12.482500076293945,177.0709991455078,Pacific/Fiji
5878,Savusavu Airport,Savusavu,Fiji,SVU,NFNS,-16.8027992249,179.341003418,Pacific/Fiji
5879,Kaufana Airport,Eua Island,Tonga,EUA,NFTE,-21.378299713100002,-174.957992554,Pacific/Tongatapu
5880,Lifuka Island Airport,Lifuka,Tonga,HPA,NFTL,-19.777000427246094,-174.34100341796875,Pacific/Tongatapu
5881,Mata'aho Airport,"Angaha, Niuafo'ou Island",Tonga,NFO,NFTO,-15.5707998276,-175.632995605,Pacific/Tongatapu
5882,Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,NFTP,-15.977297,-173.791089,Pacific/Tongatapu
5883,Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,NFVB,-17.268999099731445,-178.9759979248047,Pacific/Fiji
5884,Niue International Airport,Alofi,Niue,IUE,NIUE,-19.079030990600586,-169.92559814453125,Pacific/Niue
5885,Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,NLWF,-14.3114004135,-178.065994263,Pacific/Wallis
5887,Maota Airport,Savaii Island,Samoa,MXS,NSMA,-13.742300033569336,-172.25799560546875,Pacific/Apia
5888,Apataki Airport,Apataki,French Polynesia,APK,NTGD,-15.5736,-146.414993,Pacific/Tahiti
5889,Ahe Airport,Ahe,French Polynesia,AHE,NTHE,-14.428099632263184,-146.2570037841797,Pacific/Tahiti
5890,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,NTMN,-9.76879024506,-139.011001587,Pacific/Marquesas
5891,Ua Pou Airport,Ua Pou,French Polynesia,UAP,NTMP,-9.35167,-140.078003,Pacific/Marquesas
5892,Ua Huka Airport,Ua Huka,French Polynesia,UAH,NTMU,-8.93611,-139.552002,Pacific/Marquesas
5893,Mota Lava Airport,Ablow,Vanuatu,MTV,NVSA,-13.6660003662,167.712005615,Pacific/Efate
5894,Sola Airport,Sola,Vanuatu,SLH,NVSC,-13.8516998291,167.537002563,Pacific/Efate
5895,Torres Airstrip,Loh/Linua,Vanuatu,TOH,NVSD,-13.3280000687,166.638000488,Pacific/Efate
5896,Siwo Airport,Sangafa,Vanuatu,EAE,NVSE,-17.0902996063,168.343002319,Pacific/Efate
5897,Craig Cove Airport,Craig Cove,Vanuatu,CCV,NVSF,-16.264999,167.923996,Pacific/Efate
5898,Longana Airport,Longana,Vanuatu,LOD,NVSG,-15.3066997528,167.966995239,Pacific/Efate
5899,Sara Airport,Pentecost Island,Vanuatu,SSR,NVSH,-15.4708003998,168.151992798,Pacific/Efate
5900,Tavie Airport,Paama Island,Vanuatu,PBJ,NVSI,-16.438999176,168.257003784,Pacific/Efate
5901,Lamap Airport,Lamap,Vanuatu,LPM,NVSL,-16.4611228,167.829253,Pacific/Efate
5902,Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,NVSM,-16.584199905400002,168.158996582,Pacific/Efate
5903,Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,NVSN,-15,168.082992554,Pacific/Efate
5904,Lonorore Airport,Lonorore,Vanuatu,LNE,NVSO,-15.865599632299999,168.17199707,Pacific/Efate
5905,Norsup Airport,Norsup,Vanuatu,NUS,NVSP,-16.0797,167.401001,Pacific/Efate
5906,Gaua Island Airport,Gaua Island,Vanuatu,ZGU,NVSQ,-14.218099594099998,167.587005615,Pacific/Efate
5907,Redcliffe Airport,Redcliffe,Vanuatu,RCL,NVSR,-15.472000122099999,167.835006714,Pacific/Efate
5908,Santo Pekoa International Airport,Santo,Vanuatu,SON,NVSS,-15.505000114399998,167.220001221,Pacific/Efate
5909,Tongoa Airport,Tongoa Island,Vanuatu,TGH,NVST,-16.8910999298,168.550994873,Pacific/Efate
5910,Uléi Airport,Ambryn Island,Vanuatu,ULB,NVSU,-16.3297,168.3011,Pacific/Efate
5911,Valesdir Airport,Valesdir,Vanuatu,VLS,NVSV,-16.796100616500002,168.177001953,Pacific/Efate
5912,Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,NVSX,-16.4864,167.4472,Pacific/Efate
5913,North West Santo Airport,Olpoi,Vanuatu,OLJ,NVSZ,-14.881699562099998,166.557998657,Pacific/Efate
5914,Aneityum Airport,Anelghowhat,Vanuatu,AUY,NVVA,-20.2492008209,169.770996094,Pacific/Efate
5915,Aniwa Airport,Aniwa,Vanuatu,AWD,NVVB,-19.2346,169.6009,Pacific/Efate
5916,Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,NVVD,-18.7693996429,169.00100708,Pacific/Efate
5917,Futuna Airport,Futuna Island,Vanuatu,FTA,NVVF,-19.516399383499998,170.231994629,Pacific/Efate
5918,Ipota Airport,Ipota,Vanuatu,IPA,NVVI,-18.856389,169.283333,Pacific/Efate
5919,Tiga Airport,Tiga,New Caledonia,TGJ,NWWA,-21.096099853515625,167.8040008544922,Pacific/Noumea
5920,Île Art - Waala Airport,Waala,New Caledonia,BMY,NWWC,-19.720600128173828,163.66099548339844,Pacific/Noumea
5921,Île des Pins Airport,Île des Pins,New Caledonia,ILP,NWWE,-22.588899612426758,167.45599365234375,Pacific/Noumea
5922,Fayzabad Airport,Faizabad,Afghanistan,FBD,OAFZ,37.121101,70.518097,Asia/Kabul
5924,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,,OEDW,24.5,44.400001525878906,Asia/Riyadh
5925,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,OESK,29.78510093688965,40.099998474121094,Asia/Riyadh
5926,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,OEWD,20.504299163800003,45.199600219699995,Asia/Riyadh
5927,Khoram Abad Airport,Khorram Abad,Iran,KHD,OICK,33.43539810180664,48.282901763916016,Asia/Tehran
5928,Bam Airport,Bam,Iran,BXR,OIKM,29.084199905395508,58.45000076293945,Asia/Tehran
5929,Rafsanjan Airport,Rafsanjan,Iran,RJN,OIKR,30.297700881958008,56.05110168457031,Asia/Tehran
5930,Bojnord Airport,Bojnourd,Iran,BJB,OIMN,37.49300003051758,57.30820083618164,Asia/Tehran
5931,Sabzevar National Airport,Sabzevar,Iran,AFZ,OIMS,36.16809844970703,57.59519958496094,Asia/Tehran
5932,Noshahr Airport,Noshahr,Iran,NSH,OINN,36.663299560546875,51.464698791503906,Asia/Tehran
5933,Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,OINZ,36.635799408,53.193599700899995,Asia/Tehran
5934,Lar Airport,Lar,Iran,LRR,OISL,27.6746997833,54.3833007812,Asia/Tehran
